vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,0.9,0.0,47.79,50.45,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,1.1,0.0,47.52,48.31,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,3.0,1.2,0.0,40.8,40.03,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,0.9,0.0,50.94,50.21,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,1.1,0.0,47.69,47.38,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,4.0,1.2,0.0,53.98,54.6,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,2.0,0.9,0.0,44.72,45.76,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,2.0,1.1,0.0,37.71,40.21,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.5,2.0,1.2,0.0,49.27,49.61,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,2.0,5.0,0.9,0.0,49.17,49.16,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,2.0,5.0,1.1,0.0,44.05,44.41,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,2.0,5.0,1.2,0.0,46.04,46.34,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,2.0,3.0,0.9,0.0,44.87,47.09,100.0
